bootstrap_id,attempt_id,sigma,intercept,log_speed_ref,log_feed_ref,log_depth_ref
225,227,1.3662866839676633e-05,3.797464750885597,-2.3851642799408674,-0.2672657403462322,4.5369884347620735
226,228,0.15918059957599054,2.838444058939258,-0.6075584563331554,-3.7605571795138566,-1.9000279985014392
227,229,0.6109081191827755,2.937083415752527,0.027137717947713667,-1.1854032649587423,-1.3378406057839392
228,230,0.7065656921743082,3.363567603666255,0.11450519329818809,-1.1968377039723255,-0.2926973599593576
229,231,1.7126464520689128e-05,3.8004934220538416,-2.277870674210876,-0.9277364069329923,4.570025606942868
230,232,0.2726243508832589,3.7146636547438137,-0.880738064193805,-0.8206772954377953,1.6656316331387944
231,233,1.6430236561105042e-05,3.823426251066877,-1.4649547663432354,-2.4613240934300866,3.894089323840082
232,234,0.6515657012066015,3.4847901379745996,0.0006859276109257106,-1.1756763306908973,-0.16941428644209908
233,235,0.18829316033996832,2.8882301197058378,-0.12116584479661291,-3.9501940043642483,-1.4943393404046401
234,236,0.506818505643833,3.1621077051687307,-0.2186416015115243,-1.6218051076732138,-0.6015157898522658
235,237,4.835432278473308e-05,2.754636924972571,-2.8825208022704536,-6.33536771507185,-1.2576405147402465
236,238,0.5847299638634723,3.348792109442559,0.09144011423339327,-1.7485339616505198,-0.02592674397234506
237,239,1.7566494704867383e-05,3.8012764761219704,-2.250731783803973,-3.9386514099832985,3.000395085062396
238,240,0.1968975728365171,3.3163269343299078,-0.9124013521837252,-2.5404063670728445,0.7261692179317393
239,241,4.67192393168426e-06,2.6531162400776642,1.7645894604329548,-4.147521347601905,-1.1158675749326272
240,242,0.16564837945567928,2.7619685868632926,0.33643377916572476,-3.8310999519024356,-1.3040389708345344
241,243,1.5424599375422633e-05,3.8184069060556007,-1.6426462932807762,0.07341672213523218,4.763480602092615
242,244,0.6399679372697243,3.3902604634617868,0.24371433122190844,-1.4982893569651932,-0.09737423415246957
243,245,0.6444851633994318,3.0193602193105087,-0.06149081548430972,-0.7763509887547939,-0.7623742037966835
244,246,0.5472354742473625,3.058657353243428,-0.016992757594622678,-2.2601026797988455,-1.6019861719629775
245,247,0.4284143713337058,3.2002936374801894,0.08916321250746068,-2.6328192528283516,-0.48650127430692613
246,248,0.6223954008135046,3.2609242348734533,0.36478815895677974,-1.7618254282223862,-0.9477037181323439
247,249,0.5531964404919738,3.097340969062031,0.3714868733059335,-2.192325371553198,-1.4119140087227757
248,250,3.0613552540061483e-06,2.867336531971889,1.384238707092082,-4.448801457257611,-2.3888566481835753
249,251,0.26018996247595866,3.589161722811316,-0.8642478635893266,-1.813297037089944,1.8261060769567077
250,252,2.1023945848153894e-05,2.782017889460673,-1.5945640595258508,-4.030668427785219,-2.6381615777869
251,253,0.10831981215299893,3.7158533857275273,-2.7929225375093387,-3.607971178185441,2.724410516900459
252,254,1.4571143512802238e-08,2.8456054506638226,0.6254647421544773,-4.342285464134383,-2.4523636363885286
253,255,1.4539181449230984e-05,3.268010180516618,0.08084074667274477,-0.33335580494509776,2.00369356951967
254,256,0.49648949793630376,3.0351486188280035,-0.24435398180675358,-1.267816259623932,-0.6846077049441608
255,257,2.2845687323491436e-08,3.602530838391254,-9.305096914135715,-2.9481974507032462,2.4280036389099693
